ReleaseNumber|DrugId|DosageStructureCode
14|28100636773|114
14|28100636773|79
14|28100636773|127
14|28100636773|114
14|28100636773|78
14|28100636773|127
14|28100636773|79
14|28100643374|147
14|28100643374|33
14|28100643374|16
14|28100643374|148
14|28100643374|7
14|28100643374|2
14|28100643374|15
14|28100643574|33
14|28100643574|147
14|28100643574|148
14|28100643574|2
14|28100643574|15
14|28100645874|3
14|28100645874|4
14|28100645974|2
14|28100646174|149
14|28100646174|150
14|28100646174|151
14|28100646174|152
14|28100649974|11
14|28100649974|20
14|28100651774|2
14|28100651774|33
14|28100651774|32
14|28100651774|15
14|28100651774|7
14|28100651874|2
14|28100651874|32
14|28100651874|7
14|28100651874|15
14|28100651874|33
14|28100656374|2
14|28100656374|7
14|28100656374|32
14|28100656374|15
14|28100656474|16
14|28100656474|3
14|28100656474|2
14|28100656474|7
14|28100656474|15
14|28100656574|15
14|28100656574|32
14|28100656574|7
14|28100656574|2
14|28100656774|153
14|28100656774|154
14|28100656774|155
14|28100657174|156
14|28100657975|3
14|28100657975|2
14|28100657975|15
14|28100657975|16
14|28100665575|157
14|28100665775|158
14|28100665775|159
14|28100665775|160
14|28100665775|161
14|28100668975|31
14|28100668975|15
14|28100668975|2
14|28100668975|3
14|28100669775|32
14|28100669775|7
14|28100669975|7
14|28100674375|113
14|28100674375|77
14|28100674375|114
14|28100674375|112
14|28100674375|78
14|28100674375|79
14|28100676975|108
14|28100676975|107
14|28100688875|11
14|28100690776|162
14|28100690776|163
14|28100690776|164
14|28100690776|165
14|28100690976|32
14|28100690976|7
14|28100690976|9
14|28100691076|32
14|28100691076|7
14|28100693676|166
14|28100693676|3
14|28100693676|2
14|28100693676|31
14|28100693676|28
14|28100695476|2
14|28100695476|15
14|28100695576|72
14|28100695576|71
14|28100695576|2
14|28100695576|15
14|28100695676|71
14|28100695676|72
14|28100695676|107
14|28100698876|14
14|28100698876|20
14|28100698876|11
14|28100698876|13
14|28100699976|3
14|28100699976|2
14|28100699976|15
14|28100699976|16
14|28100702376|162
14|28100702376|163
14|28100702376|164
14|28100702376|165
14|28100702376|155
14|28100709776|8
14|28100709776|2
14|28100709776|7
14|28100709776|9
14|28100709776|15
14|28100709776|16
14|28100709876|7
14|28100709876|15
14|28100711576|167
14|28100711576|168
14|28100713276|15
14|28100713276|16
14|28100713376|7
14|28100713476|32
14|28100713476|7
14|28100713476|9
14|28100714076|8
14|28100714076|32
14|28100714076|7
14|28100714076|9
14|28100714576|3
14|28100714576|2
14|28100714576|9
14|28100715276|2
14|28100715276|7
14|28100715276|9
14|28100715276|15
14|28100715276|16
14|28100716376|25
14|28100716376|21
14|28100716376|25
14|28100716376|30
14|28100716476|25
14|28100716476|21
14|28100716476|25
14|28100717276|58
14|28100717276|61
14|28100717276|57
14|28100718376|14
14|28100718376|20
14|28100718376|11
14|28100718376|13
14|28100718476|14
14|28100718476|20
14|28100718476|11
14|28100718476|13
14|28100719276|17
14|28100719276|15
14|28100719276|16
14|28100719376|17
14|28100719376|42
14|28100719376|15
14|28100719376|16
14|28100722776|7
14|28100722776|9
14|28100722776|71
14|28100722776|107
14|28100723576|15
14|28100723576|2
14|28100723576|31
14|28100723576|7
14|28100723676|7
14|28100723676|15
14|28100724176|88
14|28100724176|95
14|28100724176|84
14|28100724176|90
14|28100724176|94
14|28100724176|85
14|28100724176|87
14|28100724176|93
14|28100724176|91
14|28100724276|38
14|28100724276|37
14|28100724276|39
14|28100725676|3
14|28100725676|2
14|28100725776|18
14|28100725776|19
14|28100725776|3
14|28100725776|2
14|28100725976|169
14|28100725976|170
14|28100726076|21
14|28100726176|3
14|28100726176|171
14|28100726176|31
14|28100726176|2
14|28100726476|18
14|28100726476|19
14|28100726476|3
14|28100726476|2
14|28100726976|3
14|28100726976|2
14|28100726976|172
14|28100726976|49
14|28100727576|3
14|28100727576|2
14|28100727576|172
14|28100727576|49
14|28100731076|2
14|28100731076|7
14|28100731076|15
14|28100732876|7
14|28100732876|9
14|28100734576|15
14|28100734576|3
14|28100734576|16
14|28100734576|2
14|28100739776|108
14|28100739776|130
14|28100739776|107
14|28100739776|31
14|28100739776|28
14|28100740376|173
14|28100740476|173
14|28100741176|1
14|28100741176|3
14|28100741176|2
14|28100741176|33
14|28100741176|15
14|28100742176|174
14|28100742176|42
14|28100742176|9
14|28100743376|63
14|28100743376|122
14|28100743376|175
14|28100743376|66
14|28100743476|3
14|28100743476|2
14|28100743476|31
14|28100743476|28
14|28100743676|88
14|28100743676|95
14|28100743676|84
14|28100744776|2
14|28100744776|7
14|28100744776|15
14|28100744776|32
14|28100744876|15
14|28100744876|16
14|28100745876|6
14|28100745976|2
14|28100745976|32
14|28100745976|7
14|28100745976|9
14|28100745976|15
14|28100746876|176
14|28100746876|177
14|28100746876|178
14|28100749176|179
14|28100750576|180
14|28100750576|16
14|28100750576|181
14|28100750676|88
14|28100750676|95
14|28100750676|84
14|28100750676|90
14|28100750676|94
14|28100750676|85
14|28100753476|7
14|28100753476|9
14|28100753476|31
14|28100753476|15
14|28100753476|28
14|28100753476|16
14|28100753576|2
14|28100753576|7
14|28100753576|31
14|28100753576|15
14|28100758676|182
14|28100797177|2
14|28100797177|7
14|28100797177|15
14|28100798077|7
14|28100798077|9
14|28100808477|32
14|28100808477|7
14|28100810078|183
14|28100814078|184
14|28100814078|185
14|28100814078|55
14|28100814078|26
14|28100821378|88
14|28100821378|95
14|28100821378|84
14|28100821378|90
14|28100821378|94
14|28100821378|85
14|28100821378|87
14|28100821378|93
14|28100821378|91
14|28100830279|88
14|28100830279|95
14|28100830279|84
14|28100830279|106
14|28100833780|20
14|28100834380|186
14|28100902276|2
14|28100902276|15
14|28100902276|16
14|28100902476|2
14|28100902476|15
14|28100902576|187
14|28100902576|188
14|28100902576|189
14|28100902576|190
14|28100902676|191
14|28100902676|97
14|28100902676|81
14|28100902676|24
14|28100902676|98
14|28100902676|26
14|28100902676|21
14|28100902676|30
14|28100902676|26
14|28100902976|192
14|28100902976|26
14|28100902976|170
14|28100902976|193
14|28100903176|7
14|28100903176|15
14|28100903676|2
14|28100903676|7
14|28100903676|15
14|28100903776|2
14|28100903776|7
14|28100903776|15
14|28100905376|108
14|28100905376|8
14|28100905376|72
14|28100905376|71
14|28100905376|107
14|28100905376|32
14|28100905376|7
14|28100905376|9
14|28100907676|159
14|28100907676|158
14|28100907676|194
14|28100907676|195
14|28100907676|196
14|28100907976|188
14|28100907976|189
14|28100907976|190
14|28100907976|197
14|28100913176|2
14|28100913176|3
14|28100913877|198
14|28100913877|199
14|28100913877|125
14|28100917477|112
14|28100917477|78
14|28100918177|58
14|28100918177|200
14|28100918277|58
14|28100918277|200
14|28100919477|107
14|28100919477|108
14|28100920077|112
14|28100920077|78
14|28100920477|15
14|28100920477|7
14|28100920477|32
14|28100920477|16
14|28100921977|201
14|28100923577|88
14|28100923577|106
14|28100924177|88
14|28100924177|88
14|28100924377|47
14|28100924377|202
14|28100924377|203
14|28100924377|204
14|28100924377|205
14|28100925773|2
14|28100925773|16
14|28100925773|3
14|28100926477|79
14|28100926477|77
14|28100927977|20
14|28100927977|13
14|28100927977|11
14|28100927977|14
14|28100928577|14
14|28100928577|11
14|28100928577|13
14|28100928577|20
14|28100946749|206
14|28100947049|14
14|28100948277|4
14|28100948277|3
14|28100948277|15
14|28100948277|16
14|28100948277|7
14|28100948456|15
14|28100948456|31
14|28100948456|2
14|28100948456|107
14|28100948456|7
14|28100948557|63
14|28100948557|65
14|28100948557|64
14|28100948557|66
14|28100950170|2
14|28100950170|7
14|28100950170|15
14|28100950565|7
14|28100950565|2
14|28100950565|15
14|28100950870|63
14|28100950870|122
14|28100950870|123
14|28100954976|17
14|28100954976|7
14|28100954976|15
14|28100954976|16
14|28100965264|14
14|28100965264|20
14|28100965264|11
14|28100965264|13
14|28100965364|14
14|28100965364|20
14|28100965364|11
14|28100965364|13
14|28100965465|20
14|28100965465|14
14|28100965465|13
14|28100965465|11
14|28100966278|2
14|28100966278|31
14|28100966678|122
14|28100966678|207
14|28100966678|123
14|28100970678|31
14|28100972778|15
14|28100972778|16
14|28100975178|78
14|28100975178|112
14|28100975578|14
14|28100975578|20
14|28100975578|11
14|28100975578|13
14|28100980178|1
14|28100980178|124
14|28100980178|2
14|28100980178|15
14|28100980178|124
14|28100980178|33
14|28100980178|208
14|28100980278|122
14|28100980278|209
14|28100980278|123
14|28100982178|79
14|28100982178|114
14|28100982178|78
14|28100982178|115
14|28100982178|127
14|28100982178|126
14|28100983067|16
14|28100983067|15
14|28100983067|2
14|28100985178|210
14|28100985178|113
14|28100985178|112
14|28100985178|78
14|28100988878|2
14|28100988878|4
14|28100988878|15
14|28100988878|3
14|28100988878|16
14|28100989878|16
14|28100989878|3
14|28100989878|2
14|28100989878|15
14|28100989878|7
14|28100989978|7
14|28100989978|15
14|28100989978|32
14|28100989978|2
14|28100990562|14
14|28100990562|20
14|28100990562|11
14|28100990562|13
14|28100991168|16
14|28100991168|4
14|28100991168|3
14|28100991168|211
14|28100991878|212
14|28100991878|8
14|28100991878|72
14|28100991878|71
14|28100991878|107
14|28100991878|7
14|28100991878|42
14|28100991878|9
14|28100991978|213
14|28100991978|214
14|28100991978|215
14|28100991978|216
14|28100991978|217
14|28100991978|218
14|28100993371|219
14|28100993478|220
14|28100993478|221
14|28100993478|222
14|28100993578|223
14|28100993578|224
14|28100994078|79
14|28100994078|78
14|28100994178|130
14|28100994178|32
14|28100994178|33
14|28100994178|7
14|28100994178|31
14|28100994178|15
14|28100994578|225
14|28100994578|226
14|28100994578|227
14|28100994978|2
14|28100994978|3
14|28100994978|1
14|28100996278|15
14|28100996278|16
14|28100996278|7
14|28100996278|9
14|28100996855|16
14|28100996855|181
14|28100996855|180
14|28100999578|228
14|28100999578|229
14|28100999578|230
14|28100999578|155
14|28101000672|1
14|28101000672|2
14|28101000865|3
14|28101000865|2
14|28101000865|7
14|28101000865|15
14|28101000865|16
14|28101001578|126
14|28101003178|113
14|28101003178|112
14|28101003278|7
14|28101003278|9
14|28101003665|2
14|28101003665|15
14|28101003665|7
14|28101003665|31
14|28101003765|7
14|28101003765|15
14|28101004478|33
14|28101004478|7
14|28101004478|9
14|28101004478|15
14|28101004478|16
14|28101004578|33
14|28101004578|7
14|28101004578|15
14|28101005764|32
14|28101005764|7
14|28101005764|8
14|28101005764|9
14|28101006679|8
14|28101006679|7
14|28101006679|9
14|28101009755|107
14|28101009755|2
14|28101009755|31
14|28101009755|15
14|28101009755|231
14|28101009755|6
14|28101010979|7
14|28101010979|232
14|28101010979|15
14|28101010979|2
14|28101010979|16
14|28101011571|132
14|28101011571|133
14|28101011571|134
14|28101011661|2
14|28101011661|15
14|28101012255|63
14|28101012255|122
14|28101012255|66
14|28101012355|2
14|28101012355|31
14|28101012355|15
14|28101012355|172
14|28101013060|63
14|28101013060|122
14|28101013160|233
14|28101013160|234
14|28101013160|235
14|28101013160|211
14|28101013160|2
14|28101013160|15
14|28101013160|172
14|28101013160|28
14|28101013160|49
14|28101013660|3
14|28101013660|2
14|28101014279|236
14|28101019455|3
14|28101021061|122
14|28101021061|123
14|28101022079|237
14|28101022079|55
14|28101022079|30
14|28101022079|26
14|28101026279|15
14|28101026279|16
14|28101027479|32
14|28101027479|7
14|28101028579|15
14|28101028579|7
14|28101028579|33
14|28101028579|32
14|28101029379|72
14|28101029379|7
14|28101029379|9
14|28101029379|107
14|28101029379|71
14|28101029379|8
14|28101029479|42
14|28101029479|9
14|28101029479|72
14|28101029479|7
14|28101029479|71
14|28101029479|8
14|28101029479|212
14|28101029479|107
14|28101029579|71
14|28101029579|72
14|28101029579|8
14|28101029579|9
14|28101029579|107
14|28101029579|7
14|28101032579|107
14|28101032579|108
14|28101032979|218
14|28101032979|215
14|28101032979|214
14|28101032979|216
14|28101032979|213
14|28101032979|217
14|28101033279|21
14|28101033279|26
14|28101033279|238
14|28101034279|239
14|28101034579|198
14|28101034579|125
14|28101036079|11
14|28101036079|20
14|28101037879|14
14|28101038079|206
14|28101040380|7
14|28101040380|2
14|28101040380|15
14|28101040480|2
14|28101040480|15
14|28101040480|7
14|28101040580|2
14|28101040580|28
14|28101040580|7
14|28101040580|15
14|28101040580|3
14|28101040580|31
14|28101040580|147
14|28101041280|123
14|28101041280|207
14|28101041280|122
14|28101041280|240
14|28101045080|2
14|28101048680|2
14|28101048680|3
14|28101055580|15
14|28101055780|15
14|28101055980|7
14|28101058280|8
14|28101058280|9
14|28101058280|7
14|28101058380|15
14|28101058380|9
14|28101058380|2
14|28101058380|8
14|28101058380|7
14|28101060981|3
14|28101060981|2
14|28101061081|2
14|28101061081|3
14|28101061081|15
14|28101061081|31
14|28101061181|130
14|28101061181|1
14|28101061181|2
14|28101061781|241
14|28101061781|125
14|28101061881|14
14|28101062281|3
14|28101062281|15
14|28101062281|2
14|28101062281|31
14|28101063581|7
14|28101063581|8
14|28101063581|72
14|28101063581|9
14|28101063581|71
14|28101063581|107
14|28101063881|242
14|28101063881|243
14|28101065581|237
14|28101065581|244
14|28101065581|55
14|28101065581|245
14|28101065581|246
14|28101065581|247
14|28101065881|248
14|28101065881|249
14|28101066181|7
14|28101066181|250
14|28101066981|2
14|28101066981|7
14|28101066981|3
14|28101066981|16
14|28101066981|15
14|28101066981|251
14|28101066981|9
14|28101067781|31
14|28101067781|3
14|28101067781|2
14|28101067781|28
14|28101067881|2
14|28101067881|31
14|28101067881|3
14|28101067881|28
14|28101068581|252
14|28101068581|253
14|28101068581|254
14|28101068581|205
14|28101068581|203
14|28101068881|15
14|28101068881|7
14|28101068981|7
14|28101068981|8
14|28101068981|42
14|28101068981|9
14|28101068981|15
14|28101068981|2
14|28101069481|255
14|28101072581|107
14|28101072581|15
14|28101072581|71
14|28101072581|2
14|28101072581|31
14|28101073581|15
14|28101073681|11
14|28101073681|13
14|28101080181|15
14|28101080181|16
14|28101080281|158
14|28101080281|102
14|28101082281|244
14|28101082281|215
14|28101082981|193
14|28101082981|192
14|28101082981|170
14|28101082981|26
14|28101084681|7
14|28101084681|33
14|28101084681|15
14|28101084681|32
14|28101088281|1
14|28101088281|130
14|28101088281|2
14|28101095182|114
14|28101095482|15
14|28101096082|97
14|28101096082|24
14|28101096082|26
14|28101096082|21
14|28101100082|20
14|28101100082|11
14|28101100182|3
14|28101100182|2
14|28101100182|31
14|28101100182|28
14|28101100282|33
14|28101100282|2
14|28101100282|15
14|28101100282|31
14|28101100382|33
14|28101100382|15
14|28101100382|31
14|28101100382|2
14|28101100782|20
14|28101100782|11
14|28101102182|16
14|28101102182|15
14|28101102482|256
14|28101102482|232
14|28101103282|11
14|28101107082|3
14|28101107082|2
14|28101107082|16
14|28101107082|15
14|28101107182|15
14|28101107182|33
14|28101107182|2
14|28101107182|1
14|28101107682|7
14|28101115082|130
14|28101115082|1
14|28101115082|2
14|28101116082|257
14|28101120682|3
14|28101120682|2
14|28101120682|15
14|28101121482|71
14|28101121482|107
14|28101121682|108
14|28101121682|107
14|28101122082|258
14|28101124183|4
14|28101124183|28
14|28101124183|2
14|28101124183|211
14|28101124183|3
14|28101124283|1
14|28101124283|28
14|28101124283|2
14|28101124283|3
14|28101129383|9
14|28101129383|7
14|28101131083|26
14|28101131083|21
14|28101131883|15
14|28101131883|31
14|28101131883|16
14|28101131883|2
14|28101133083|50
14|28101133083|101
14|28101136383|15
14|28101136383|7
14|28101136383|2
14|28101136383|7
14|28101136383|2
14|28101136383|31
14|28101136383|31
14|28101136383|15
14|28101136683|22
14|28101136683|24
14|28101136683|26
14|28101136683|21
14|28101136683|25
14|28101137283|259
14|28101137283|81
14|28101137283|30
14|28101137283|26
14|28101137583|260
14|28101139683|16
14|28101139683|33
14|28101139683|15
14|28101139883|15
14|28101140683|9
14|28101140683|7
14|28101140683|8
14|28101143283|67
14|28101143283|261
14|28101143283|262
14|28101145783|17
14|28101145783|15
14|28101145783|16
14|28101145883|263
14|28101145883|264
14|28101162183|2
14|28101162183|33
14|28101162183|31
14|28101162183|15
14|28101162283|15
14|28101162283|3
14|28101162283|16
14|28101162283|2
14|28101164083|108
14|28101164083|71
14|28101164083|107
14|28101164083|15
14|28101164183|16
14|28101164183|15
14|28101167883|16
14|28101167883|31
14|28101167883|15
14|28101169483|265
14|28101169983|266
14|28101169983|121
14|28101170383|11
14|28101171883|82
14|28101171883|82
14|28101171983|148
14|28101171983|32
14|28101171983|7
14|28101171983|15
14|28101173183|63
14|28101173183|267
14|28101173483|11
14|28101176884|7
14|28101177684|7
14|28101177684|2
14|28101177684|32
14|28101177684|15
14|28101178884|17
14|28101178884|3
14|28101178884|16
14|28101180484|268
14|28101180484|269
14|28101180484|270
14|28101180484|271
14|28101181584|32
14|28101181584|15
14|28101181584|7
14|28101181584|33
14|28101181884|48
14|28101183784|272
14|28101183784|273
14|28101183984|108
14|28101183984|107
14|28101184184|274
14|28101184184|275
14|28101184184|7
14|28101185584|7
14|28101185584|15
14|28101185584|9
14|28101185684|7
14|28101185684|9
14|28101185684|16
14|28101186784|108
14|28101186784|107
14|28101187584|3
14|28101187584|2
14|28101187584|15
14|28101187584|16
14|28101187684|15
14|28101187684|3
14|28101187684|7
14|28101187684|2
14|28101187784|7
14|28101187784|2
14|28101187784|15
14|28101188584|7
14|28101188584|15
14|28101188584|9
14|28101188584|2
14|28101188684|33
14|28101188684|32
14|28101188684|15
14|28101188684|7
14|28101188784|32
14|28101188784|33
14|28101188784|7
14|28101188784|15
14|28101191384|16
14|28101192884|276
14|28101192884|277
14|28101192884|177
14|28101192884|176
14|28101192884|278
14|28101192884|178
14|28101195484|195
14|28101195484|196
14|28101195484|158
14|28101195484|194
14|28101195484|159
14|28101195584|7
14|28101195584|9
14|28101196884|7
14|28101196884|9
14|28101196884|15
14|28101197084|78
14|28101197884|279
14|28101197884|280
14|28101199184|9
14|28101199184|15
14|28101199184|32
14|28101199184|7
14|28101199184|250
14|28101199484|15
14|28101199484|16
14|28101202184|2
14|28101202184|7
14|28101202184|15
14|28101202184|16
14|28101202284|2
14|28101202284|7
14|28101202284|16
14|28101202284|15
14|28101203184|15
14|28101203184|2
14|28101203184|7
14|28101203284|2
14|28101203284|7
14|28101203284|15
14|28101203484|16
14|28101203484|15
14|28101203484|7
14|28101203484|9
14|28101203684|7
14|28101203684|15
14|28101203684|33
14|28101203684|32
14|28101204284|3
14|28101204284|2
14|28101204284|31
14|28101204284|28
14|28101204284|16
14|28101205785|9
14|28101205785|7
14|28101205785|73
14|28101205785|32
14|28101207185|7
14|28101207285|20
14|28101207285|11
14|28101207685|127
14|28101207685|126
14|28101207685|127
14|28101207685|281
14|28101208085|282
14|28101208085|283
